review,cleaned_review,cleaned_review_stemmed,review_text,rating,author,date,nama desa wisata,provinsi
Lumayan bagus tmpatnya,lumayan bagus tmpatnya,lumayan bagus tmpatnya,Lumayan bagus tmpatnya,4,Putri Sugiati,2021-01-05T04:30:29.749Z,Osing,
lockdown,lockdown,lockdown,lockdown,3,P Wiwit,2021-01-04T13:04:20.709Z,Osing,
Bersih...rapi...,bersih rapi,bersih rapi,Bersih...rapi...,5,Mohammad Rizal,2021-01-03T04:17:47.725Z,Osing,
Wisata budaya mantap,wisata budaya mantap,wisata budaya mantap,Wisata budaya mantap,5,fuad tan Wibowo,2020-12-29T03:23:29.610Z,Osing,
Bagus. Tapi masih butuh ditingkatkan lagi...,bagus butuh ditingkatkan,bagus butuh tingkat,Bagus. Tapi masih butuh ditingkatkan lagi...,3,muhammad adil,2020-12-29T00:34:21.145Z,Osing,
Banyak jemuran celana di atas atap.,jemuran celana atap,jemur celana atap,Banyak jemuran celana di atas atap.,1,Wardana Made,2020-12-26T04:51:14.898Z,Osing,
"Wisata kuliner nya mantapp
Banyak makanan khas nya",wisata kuliner mantap makanan khas,wisata kuliner mantap makan khas,"Wisata kuliner nya mantapp
Banyak makanan khas nya",5,made darwin,2020-12-20T11:07:10.497Z,Osing,
"Destinasi kuliner warga adat Osing lokasi Kemiren Glagah Banyuwangi... Mulai jajanan hingga makanan... Pokoknya mantap, lengkap dan harga bersahabat. 😊👍👍",destinasi kuliner warga adat osing lokasi kemiren glagah banyuwangi jajanan makanan pokoknya mantap lengkap harga bersahabat,destinasi kuliner warga adat osing lokasi kemiren glagah banyuwangi jajan makan pokok mantap lengkap harga sahabat,"Destinasi kuliner warga adat Osing lokasi Kemiren Glagah Banyuwangi... Mulai jajanan hingga makanan... Pokoknya mantap, lengkap dan harga bersahabat. 😊👍👍",4,Moh. Budiman,2020-12-20T00:34:26.982Z,Osing,
Tradisional ditempat ini,tradisional ditempat,tradisional tempat,Tradisional ditempat ini,5,Lutfia Hamidun,2020-12-17T23:45:46.658Z,Osing,
"tempatnya ga sesuai dengan foto yg diposting, yg jaga tdk ramah",tempatnya sesuai foto diposting jaga ramah,tempat sesuai foto diposting jaga ramah,"tempatnya ga sesuai dengan foto yg diposting, yg jaga tdk ramah",3,uswah & a'yun,2020-12-14T13:59:47.341Z,Osing,
"Tidak terawat,  sangat kotor",terawat kotor,awat kotor,"Tidak terawat,  sangat kotor",2,Yohana Hutahaean,2020-12-12T10:55:47.150Z,Osing,
"Minggu pagi cari jajanan tradisional disini, murmer",minggu pagi cari jajanan tradisional murah meriah,minggu pagi cari jajan tradisional murah riah,"Minggu pagi cari jajanan tradisional disini, murmer",5,Krisna Wardana,2020-12-09T13:05:26.380Z,Osing,
Mantap gesss,mantap gesss,mantap gesss,Mantap gesss,5,KURNIAWAN DY,2020-12-02T02:16:37.746Z,Osing,
Mantapss,mantapss,mantapss,Mantapss,5,andityas pranowo,2020-11-24T13:40:38.588Z,Osing,
Disana ga ada apa2 sih sepi,disana sepi,sana sepi,Disana ga ada apa2 sih sepi,3,Ajeng Rahma,2020-11-20T01:32:07.649Z,Osing,
"Sate col nya enak dan cucur ,dawet enyaakk",sate col cucur dawet enyaakk,sate col cucur dawet enyaakk,"Sate col nya enak dan cucur ,dawet enyaakk",4,Siti Salamah,2020-11-15T06:52:44.874Z,Osing,
Wisatanya sepi klo ga ada festival,wisatanya sepi kalo festival,wisata sepi kalo festival,Wisatanya sepi klo ga ada festival,3,Yuniar Putro,2020-10-29T05:13:18.060Z,Osing,
Kolam renang,kolam renang,kolam renang,Kolam renang,4,Kaarba a,2020-10-18T07:02:01.627Z,Osing,
seger bgt... apalagi akses jalan mnju tempat ni sgt enk. dan nyaman...,segar banget akses jalan mnju nyaman,segar banget akses jalan mnju nyaman,seger bgt... apalagi akses jalan mnju tempat ni sgt enk. dan nyaman...,5,Bagusanakdesa,2020-09-20T13:02:52.806Z,Osing,
Tempat dan adat kebudayaannya masih kental,adat kebudayaannya kental,adat budaya kental,Tempat dan adat kebudayaannya masih kental,5,Syintiya Meliyana,2020-09-08T17:28:20.406Z,Osing,
Oseng banget,oseng banget,oseng banget,Oseng banget,5,KAHIYANG ARUM MUSIK,2020-08-26T01:23:37.197Z,Osing,
Desa yang indah dan ramah.,desa indah ramah,desa indah ramah,Desa yang indah dan ramah.,5,samsul arifin,2020-08-11T12:00:12.529Z,Osing,
Luar biads,biads,biads,Luar biads,5,Merdan Wiryanto,2020-07-26T01:32:48.124Z,Osing,
"Saya sangat suka dengan desa wisata, orang2nya sangat ramah, banyak makanan tradisional, dan oleh2 khas desa yg bisa di pinang",suka desa wisata ramah makanan tradisional khas desa pinang,suka desa wisata ramah makan tradisional khas desa pinang,"Saya sangat suka dengan desa wisata, orang2nya sangat ramah, banyak makanan tradisional, dan oleh2 khas desa yg bisa di pinang",5,slamet widodo,2020-06-14T16:10:16.013Z,Osing,
Asri banget,asri banget,asri banget,Asri banget,4,nurul gendut,2020-03-16T11:31:20.821Z,Osing,
"Tempat nya sangat sejuk,   😀😀",sejuk,sejuk,"Tempat nya sangat sejuk,   😀😀",4,Yis Arista,2020-03-15T06:01:00.630Z,Osing,
Buat yang ke banyuwangi...desa wisata osing jangan sampe kelewatan utk dikunjungi..nikmati kuliner tradisional disana..seru pokoknya...,banyuwangi desa wisata osing kelewatan dikunjungi nikmati kuliner tradisional disana seru pokoknya,banyuwangi desa wisata osing lewat kunjung nikmat kuliner tradisional sana seru pokok,Buat yang ke banyuwangi...desa wisata osing jangan sampe kelewatan utk dikunjungi..nikmati kuliner tradisional disana..seru pokoknya...,5,Suyanto Danis,2020-03-09T13:41:23.170Z,Osing,
