review,cleaned_review,cleaned_review_stemmed,nama desa wisata,provinsi
"Pulau kemarau yang banyak menyimpan sejarah dan kisah, jika kita akan menyeberang kesana dari intirub maka jarak tempuh dekat sekali sekitar 8 menit dengan naik perahu motor tentu harganya lebih murah sekitar Rp. 75.000,.sekali angkut penumpang. Jadi harga tidak berpengaruh banyak atau dikit penumpang. Semakin pintar menawar tentu dapat murah. Kalau naik perahu dari benteng kuto besar ,lebih mahal karena jarak tempuh lebih jauh. Tapi lebih terasa nyaman melihat pemandangan sungai musi.kalau kesana bertepatan dengan cap gomeh, akan sangat ramai susah tuk selfi. Jika baru habis selesai cap gomeh resikonya saat selfi sampah berserakan yang belum sempat dibersihkan menumpuk dimana2 akibatnya view selfi sangat buruk. Jadi saran saya , kesana dihari hari biasa saja. Bukan dihari besar. Akan banyak enaknya🤗🌹🌹didalam pulau kemaro ada pagoda, pohon cinta, makam sepasang kekasih, permainan roda putar, tempat jajanan , ya kurang lebih seperti itu🤗😍",pulau kemarau menyimpan sejarah kisah menyeberang kesana intirub jarak tempuh menit perahu motor harganya murah rp angkut penumpang harga berpengaruh dikit penumpang pintar menawar murah perahu benteng kuto mahal jarak tempuh nyaman pemandangan sungai musi kesana bertepatan cap gomeh ramai susah selfi habis selesai cap gomeh resikonya selfi sampah berserakan dibersihkan menumpuk dimana akibatnya view selfi buruk saran kesana dihari dihari enaknya didalam pulau kemaro pagoda pohon cinta makam sepasang kekasih permainan roda putar jajanan,pulau kemarau simpan sejarah kisah seberang kesana intirub jarak tempuh menit perahu motor harga murah rp angkut tumpang harga pengaruh dikit tumpang pintar tawar murah perahu benteng kuto mahal jarak tempuh nyaman pandang sungai mus kesana tepat cap gomeh ramai susah selfi habis selesai cap gomeh resiko selfi sampah sera bersih tumpuk mana akibat view selfi buruk saran kesana hari hari enak dalam pulau maro pagoda pohon cinta makam pasang kasih main roda putar jajan,Pulau Kemaro,Sumatera Selatan
Salah satu objek wisata di kota palembang,salah objek wisata kota palembang,salah objek wisata kota palembang,Pulau Kemaro,Sumatera Selatan
"Salah satu tempat yg wajib dikunjungi di palembang, dengan sajian pemandangan sungai musi dan jembatan ampera👍",salah wajib dikunjungi palembang sajian pemandangan sungai musi jembatan ampera,salah wajib kunjung palembang saji pandang sungai mus jembatan ampera,Pulau Kemaro,Sumatera Selatan
Pulau kemaro,pulau kemaro,pulau maro,Pulau Kemaro,Sumatera Selatan
"Lumayan seru, apa lagi kalo pergi nya pas cap go meh. Lebih meriah, banyak juga yang jualan cemilan.",lumayan seru kalo pergi pas cap go meh meriah jualan cemilan,lumayan seru kalo pergi pas cap go meh riah jual cemilan,Pulau Kemaro,Sumatera Selatan
Good,good,good,Pulau Kemaro,Sumatera Selatan
Bagus sekali,bagus,bagus,Pulau Kemaro,Sumatera Selatan
"Tmpt ibadah bagi Umat Buddha, Tao dan Kong Hu Cu... Dan jg Pulau Kemaro itu tmpt wisata jg. Bagi yg mau berkunjung silahkan...",ibadah umat buddha tao kong hu cu pulau kemaro wisata berkunjung silakan,ibadah umat buddha tao kong hu cu pulau maro wisata kunjung sila,Pulau Kemaro,Sumatera Selatan
Please respect,please respect,please respect,Pulau Kemaro,Sumatera Selatan
"Tempat yang sangat bagus. Cocok buat piknik keluarga. Bnyak pedagang juga disana. Souvenir, pakaian maupun makanan.",bagus cocok piknik keluarga pedagang disana souvenir pakaian makanan,bagus cocok piknik keluarga dagang sana souvenir pakai makan,Pulau Kemaro,Sumatera Selatan
Bagus tempat wisata,bagus wisata,bagus wisata,Pulau Kemaro,Sumatera Selatan
"Cuma disini pagoda ada pedagangnya,hemmm baguslah",pagoda pedagangnya hemmm baguslah,pagoda dagang hemmm bagus,Pulau Kemaro,Sumatera Selatan
"Cukup menarik untuk dikunjungi, walau spot foto terbatas tp lumayan untuk wisata keluarga.. Tp banyak sampah berserakan dan coretan tangan jahil. Ayo yg mau berkunjung sama2 dijaga ya.",menarik dikunjungi spot foto terbatas lumayan wisata keluarga sampah berserakan coretan tangan jahil ayo berkunjung dijaga,tarik kunjung spot foto batas lumayan wisata keluarga sampah sera coret tangan jahil ayo kunjung jaga,Pulau Kemaro,Sumatera Selatan
Destinasi wisata yang wajib di kunjungi jika  berkunjung k sumatera selatan,destinasi wisata wajib kunjungi berkunjung kak sumatera selatan,destinasi wisata wajib kunjung kunjung kak sumatera selatan,Pulau Kemaro,Sumatera Selatan
"Tempat yang wajib dikunjungi saat ke kota Palembang, disarankan berkunjung lebih awal agar dapat meninggalkan lokasi wisata sebelum jam 16.00 untuk mempermudah akses transportasi air dan transportasi darat saat pulang.",wajib dikunjungi kota palembang disarankan berkunjung meninggalkan lokasi wisata jam mempermudah akses transportasi air transportasi darat pulang,wajib kunjung kota palembang saran kunjung tinggal lokasi wisata jam mudah akses transportasi air transportasi darat pulang,Pulau Kemaro,Sumatera Selatan
Sudah 2x berkunjung,berkunjung,kunjung,Pulau Kemaro,Sumatera Selatan
evemt tahunan di PULAU KEMARAO..,evemt tahunan pulau kemarao,evemt tahun pulau kemarao,Pulau Kemaro,Sumatera Selatan
Akses kesini harus nyebrang Sungai Musi dengan ketek. Crowded saat ada perayaan. Dan kotor tentunya.,akses kesini nyebrang sungai musi ketek crowded perayaan kotor,akses kesini nyebrang sungai mus ketek crowded raya kotor,Pulau Kemaro,Sumatera Selatan
Mantab,mantab,mantab,Pulau Kemaro,Sumatera Selatan
Nice,nice,nice,Pulau Kemaro,Sumatera Selatan
"Destinasi yg wajib di kunjungi kalau sedang di palembang. Ramai saat perayaan hari besar cina. Di hari biasa pun masih bagus. Banyak spot foto yg epic dan instagrammable. Kalau mau kesini bisa pakai perahu ketek atau speedboat. Kalau brgkt dari ampera, sewa ketek PP sekitar 100-150rb. Untuk masuk ke pulau kemaro nya Gratis. Didalam juga banyak jual makanan dan souvenir.",destinasi wajib kunjungi palembang ramai perayaan cina bagus spot foto epic instagrammable kesini pakai perahu ketek speedboat brgkt ampera sewa ketek pp ribu pulau kemaro gratis didalam jual makanan souvenir,destinasi wajib kunjung palembang ramai raya cina bagus spot foto epic instagrammable kesini pakai perahu ketek speedboat brgkt ampera sewa ketek pp ribu pulau maro gratis dalam jual makan souvenir,Pulau Kemaro,Sumatera Selatan
Untuk agama hindu,agama hindu,agama hindu,Pulau Kemaro,Sumatera Selatan
Tempat wisata yang mengandung unsur sejarah.tentang pulau kemaro,wisata mengandung unsur sejarah pulau kemaro,wisata kandung unsur sejarah pulau maro,Pulau Kemaro,Sumatera Selatan
Salah satu destinasi wisata terbaik di palembang,salah destinasi wisata terbaik palembang,salah destinasi wisata baik palembang,Pulau Kemaro,Sumatera Selatan
2 tahun yang lalu,tahun,tahun,Pulau Kemaro,Sumatera Selatan
"Pulau Kemaro merupakan sebuah pulau yang berada di tengah-tengah sungai Musi. Di Pulau ini terdapat Kelenteng dan juga Pagoda yang ramai dikunjungi saat perayaan Cap Go Meh. Selain itu, terdapat pula dua makam keramat dengan kisah legenda mengenai kisah cinta pribumi dan orang keturunan Cina pada masa lalu. Biar seru, Toppers bisa menggunakan getek atau perahu kecil untuk mencapai pulau ini.",pulau kemaro pulau tengah tengah sungai musi pulau kelenteng pagoda ramai dikunjungi perayaan cap go meh makam keramat kisah legenda kisah cinta pribumi keturunan cina biar seru toppers getek perahu mencapai pulau,pulau maro pulau tengah tengah sungai mus pulau kelenteng pagoda ramai kunjung raya cap go meh makam keramat kisah legenda kisah cinta pribumi turun cina biar seru toppers getek perahu capai pulau,Pulau Kemaro,Sumatera Selatan
Nice Place...,nice place,nice place,Pulau Kemaro,Sumatera Selatan
Banyak cerita,cerita,cerita,Pulau Kemaro,Sumatera Selatan
